sBB,Gurobi,Logarithmic,DisaggLogarithmic,ZigZag,ZigZagInteger
2.544696569442749,0.9291112422943116,0.5068536,1.5037844,1.0521637,0.89117
1.4414925575256348,1.62377667427063,0.8400847,1.0400415,0.8102512,1.208624
0.9070086479187012,1.0867912769317627,0.3869425,1.1174301,0.8702229,0.6010543
1.5334632396697998,0.9498226642608644,0.635302,0.6955007,0.7691898,0.5301012
0.5809566974639893,0.445695161819458,0.1555969,0.3016912,0.2310894,0.2429245
7.465086698532104,1.4554262161254885,0.6584895,2.1267321,1.1674674,1.7468563
0.8604638576507568,0.7817151546478271,0.3981127,0.542463,0.8653602,0.5513435
0.6717500686645508,0.390845775604248,0.2445823,0.3536238,0.2915544,0.2786707
1.3082244396209717,0.996814489364624,0.4134324,0.6214871,0.9288679,0.567278
0.8518569469451904,1.726804494857788,0.7738802,1.4987802,0.9008915,0.8600326
2.2170228958129883,1.0598046779632568,0.4900205,1.081065,0.7662485,0.8394982
0.7192604541778564,1.3039498329162598,0.3287115,0.4876991,0.4420212,0.4866737
0.7986090183258057,1.4860892295837402,0.4160705,0.5218615,0.7490631,0.4536376
1.0902886390686035,0.884347677230835,0.5586218,0.5771297,1.1283172,0.7965912
1.150036096572876,1.3333475589752195,0.7437735,1.5744335,0.7463125,0.8700626
0.9521255493164062,1.406696081161499,0.4439517,1.2909884,0.9176586,0.7734452
0.9010677337646484,0.9890329837799072,0.5057848,0.8241978,1.1212736,0.5938007
0.7645103931427002,1.844942331314087,0.3937735,0.759918,0.5234072,0.5634272
1.0761165618896484,1.0761539936065674,0.4773135,0.6911681,0.8775694,0.7304309
1.5671777725219729,0.7890572547912598,0.43798,0.6976253,0.6244348,0.9141439
1.664275884628296,1.1732544898986816,0.5547575,0.6166602,0.6911425,0.621754
1.8719985485076904,1.1644463539123535,0.5602306,1.1960483,1.3370736,0.9113707
0.8818795680999756,0.4802906513214111,0.172356,0.2553673,0.2505921,0.4037253
2.010545015335083,2.397732734680176,0.6392872,1.3396204,1.2381719,0.9637162
0.8363697528839111,1.0867514610290527,0.4316678,0.4467644,0.5954624,0.5719977
1.7025423049926758,0.7330472469329834,0.3876597,0.5307422,1.0210038,0.6999174
2.2085988521575928,1.8460140228271484,0.563092,1.2504983,1.1179353,1.0220627
0.7870616912841797,0.828913688659668,0.3047476,0.4984145,0.4947106,0.4205056
0.656522274017334,0.3463106155395508,0.1919828,0.3201617,0.3269269,0.281953
4.380170822143555,2.9597418308258057,1.1305765,8.0507758,1.0890841,0.9931954
15.45903468132019,3.893718242645264,1.3166244,2.6841482,3.2178118,2.553571
0.8770034313201904,1.1989951133728027,0.4746569,0.9725126,0.6737672,0.585688
0.6780760288238525,0.8924438953399658,0.3802344,0.5160775,0.642548,0.6251403
1.3171324729919434,0.5986936092376709,0.5972313,1.1343548,1.293073,0.5916346
0.8274614810943604,0.9820830821990968,0.6569559,0.521233,0.8395738,0.4431403
1.310871124267578,1.0494544506072998,0.5081898,0.8545079,1.0491506,0.9154907
1.0197739601135254,1.5565755367279053,0.4097617,1.1424439,0.9768428,0.8174041
1.2327091693878174,1.3316919803619385,0.5193615,0.9195317,0.7783522,1.0687381
1.0008602142333984,0.8887348175048828,0.7141359,1.2204763,0.8048296,0.9893277
0.6529719829559326,0.4996209144592285,0.1905597,0.248961,0.2998517,0.2482013
0.7686557769775391,0.5951125621795654,0.3179762,0.4502181,0.3186848,0.467245
0.9876642227172852,0.6738967895507812,0.6108876,1.0072588,1.0997956,0.98631
1.8519833087921145,1.0193884372711182,0.6828397,1.4954668,1.4446296,0.8098267
1.6208980083465576,2.1821467876434326,0.9039121,1.7411389,1.1903612,1.1954836
1.6852009296417236,0.6722245216369629,0.4046217,0.782858,0.746668,1.3616987
0.7596883773803711,0.5162112712860107,0.2562554,0.4060332,0.4541174,0.648495
0.7975401878356934,0.8765594959259033,0.4131457,0.8140426,0.5584499,0.4269378
5.213010787963867,1.1692211627960205,0.8055305,2.5654442,1.4211024,1.1271149
0.7393193244934082,1.1092679500579834,0.6365057,0.5487696,0.4304362,0.3349074
2.3023366928100586,2.2157227993011475,0.9272484,1.1465129,1.2920623,1.1274434
